id,scaling_factor
FOODS_1_008_WI_1_validation,1.551640340218712
FOODS_1_008_WI_2_validation,1.0492307692307692
FOODS_1_008_WI_3_validation,1.1107554417413572
FOODS_1_009_CA_1_validation,1.8836748182419034
FOODS_1_009_CA_2_validation,4.144084600132188
FOODS_1_009_CA_3_validation,8.360872438863186
FOODS_1_009_CA_4_validation,1.2491738268341044
FOODS_1_009_TX_1_validation,1.6666666666666667
FOODS_1_009_TX_2_validation,1.5183455637091394
FOODS_1_009_TX_3_validation,0.7118193891102258
FOODS_1_009_WI_1_validation,1.293492695883134
FOODS_1_009_WI_2_validation,0.8618857901726428
FOODS_1_009_WI_3_validation,0.7478318879252835
FOODS_1_010_CA_1_validation,0.7501749475157453
FOODS_1_010_CA_2_validation,0.8705202312138728
FOODS_1_010_CA_3_validation,1.3190751445086706
FOODS_1_010_CA_4_validation,0.5300578034682081
FOODS_1_010_TX_1_validation,0.6065857885615251
FOODS_1_010_TX_2_validation,1.073367995378394
FOODS_1_010_TX_3_validation,3.4719815135759675
FOODS_1_010_WI_1_validation,2.12051649928264
FOODS_1_010_WI_2_validation,1.4878048780487805
FOODS_1_010_WI_3_validation,0.9972727272727273
FOODS_1_011_CA_1_validation,2.448873483535529
FOODS_1_011_CA_2_validation,9.627960716348932
FOODS_1_011_CA_3_validation,3.973425765453495
FOODS_1_011_CA_4_validation,1.0231080300404392
FOODS_1_011_TX_1_validation,2.827267475447718
FOODS_1_011_TX_2_validation,2.63893703061814
FOODS_1_011_TX_3_validation,0.6077411900635471
FOODS_1_011_WI_1_validation,1.7383015597920277
FOODS_1_011_WI_2_validation,1.5309069901790873
FOODS_1_011_WI_3_validation,0.6320046216060081
FOODS_1_012_CA_1_validation,10.819653179190752
FOODS_1_012_CA_2_validation,62.80809248554913
FOODS_1_012_CA_3_validation,24.82543352601156
FOODS_1_012_CA_4_validation,16.513294797687863
FOODS_1_012_TX_1_validation,18.950895436164068
FOODS_1_012_TX_2_validation,30.789716926632003
FOODS_1_012_TX_3_validation,19.27094165222415
FOODS_1_012_WI_1_validation,9.553179190751445
FOODS_1_012_WI_2_validation,3.8265895953757227
FOODS_1_012_WI_3_validation,3.9375722543352603
FOODS_1_013_CA_1_validation,5.997111496244945
FOODS_1_013_CA_2_validation,26.10109763142692
FOODS_1_013_CA_3_validation,31.557481224725592
FOODS_1_013_CA_4_validation,3.8810310641110375
FOODS_1_013_TX_1_validation,19.767186597342576
FOODS_1_013_TX_2_validation,5.939919121894858
FOODS_1_013_TX_3_validation,2.6920854997111494
FOODS_1_013_WI_1_validation,3.736568457538995
FOODS_1_013_WI_2_validation,2.3518197573656847
FOODS_1_013_WI_3_validation,2.2547660311958406
FOODS_1_014_CA_1_validation,4.475746268656716
FOODS_1_014_CA_2_validation,5.271455223880597
FOODS_1_014_CA_3_validation,5.461753731343284
FOODS_1_014_CA_4_validation,1.577120822622108
FOODS_1_014_TX_1_validation,4.029560201874549
FOODS_1_014_TX_2_validation,5.225968436154949
FOODS_1_014_TX_3_validation,3.521268925739005
FOODS_1_014_WI_1_validation,4.552804078659869
FOODS_1_014_WI_2_validation,5.377745241581259
FOODS_1_014_WI_3_validation,2.9198834668608886
FOODS_1_015_CA_1_validation,2.0473714615829
FOODS_1_015_CA_2_validation,7.448295782784518
FOODS_1_015_CA_3_validation,7.107452339688042
FOODS_1_015_CA_4_validation,0.8983246678220682
FOODS_1_015_TX_1_validation,3.145002888503755
FOODS_1_015_TX_2_validation,2.827845176198729
FOODS_1_015_TX_3_validation,1.122472559214327
FOODS_1_015_WI_1_validation,2.2050837666088965
FOODS_1_015_WI_2_validation,1.0519930675909879
FOODS_1_015_WI_3_validation,1.9705372616984402
FOODS_1_016_CA_1_validation,4.755054881571346
FOODS_1_016_CA_2_validation,5.869439630271519
FOODS_1_016_CA_3_validation,3.4534950895436163
FOODS_1_016_CA_4_validation,2.537839399191219
FOODS_1_016_TX_1_validation,0.8885037550548815
FOODS_1_016_TX_2_validation,1.660311958405546
FOODS_1_016_TX_3_validation,1.6019641825534374
FOODS_1_016_WI_1_validation,3.339688041594454
FOODS_1_016_WI_2_validation,2.0554592720970537
FOODS_1_016_WI_3_validation,1.0317735413056037
FOODS_1_017_CA_1_validation,2.7722443559096948
FOODS_1_017_CA_2_validation,3.4256444150693985
FOODS_1_017_CA_3_validation,2.9814077025232404
FOODS_1_017_CA_4_validation,1.4269588313413015
FOODS_1_017_TX_1_validation,1.4760956175298805
FOODS_1_017_TX_2_validation,1.6015936254980079
FOODS_1_017_TX_3_validation,0.4343163538873995
FOODS_1_017_WI_1_validation,1.6334661354581674
FOODS_1_017_WI_2_validation,0.7304116865869854
FOODS_1_017_WI_3_validation,0.6270847231487658
FOODS_1_018_CA_1_validation,47.9630271519353
FOODS_1_018_CA_2_validation,57.38879260543039
FOODS_1_018_CA_3_validation,53.66262276140959
FOODS_1_018_CA_4_validation,25.31369150779896
FOODS_1_018_TX_1_validation,17.156556903523974
FOODS_1_018_TX_2_validation,38.902368573079144
FOODS_1_018_TX_3_validation,17.287117273252456
FOODS_1_018_WI_1_validation,32.93760831889082
FOODS_1_018_WI_2_validation,44.984979780473715
FOODS_1_018_WI_3_validation,34.596187175043326
FOODS_1_019_CA_1_validation,24.209705372616984
FOODS_1_019_CA_2_validation,39.084922010398614
FOODS_1_019_CA_3_validation,34.500288850375505
FOODS_1_019_CA_4_validation,10.291161178509531
FOODS_1_019_TX_1_validation,13.725014442518775
FOODS_1_019_TX_2_validation,15.233968804159446
FOODS_1_019_TX_3_validation,5.2905834777585214
FOODS_1_019_WI_1_validation,14.469670710571924
FOODS_1_019_WI_2_validation,14.387059503177355
FOODS_1_019_WI_3_validation,12.441363373772386
FOODS_1_020_CA_1_validation,2.4257654534950897
FOODS_1_020_CA_2_validation,2.488734835355286
FOODS_1_020_CA_3_validation,1.9162333911034084
FOODS_1_020_CA_4_validation,1.5233968804159446
FOODS_1_020_TX_1_validation,0.9797804737146159
FOODS_1_020_TX_2_validation,1.923743500866551
FOODS_1_020_TX_3_validation,1.6244945118428653
FOODS_1_020_WI_1_validation,4.978625072212594
FOODS_1_020_WI_2_validation,2.5967648757943387
FOODS_1_020_WI_3_validation,1.634893125361063
FOODS_1_021_CA_1_validation,98.50259515570934
FOODS_1_021_CA_2_validation,17.743766122098023
FOODS_1_021_CA_3_validation,7.0657439446366785
FOODS_1_021_CA_4_validation,12.050173010380623
FOODS_1_021_TX_1_validation,2.094017094017094
FOODS_1_021_TX_2_validation,3.141880341880342
FOODS_1_021_TX_3_validation,3.511894273127753
FOODS_1_021_WI_1_validation,19.475213675213674
FOODS_1_021_WI_2_validation,5.0085470085470085
FOODS_1_021_WI_3_validation,5.617368873602752
FOODS_1_022_CA_1_validation,0.29320388349514565
FOODS_1_022_CA_2_validation,0.9629111266620014
FOODS_1_022_CA_3_validation,1.5262135922330098
FOODS_1_022_CA_4_validation,0.5571847507331378
FOODS_1_022_TX_1_validation,0.6549618320610687
FOODS_1_022_TX_2_validation,0.6809160305343511
FOODS_1_022_TX_3_validation,1.2549618320610687
FOODS_1_022_WI_1_validation,0.4854368932038835
FOODS_1_022_WI_2_validation,0.25984251968503935
FOODS_1_022_WI_3_validation,0.170873786407767
FOODS_1_023_CA_1_validation,5.779190751445086
FOODS_1_023_CA_2_validation,8.594219653179191
FOODS_1_023_CA_3_validation,10.654335260115607
FOODS_1_023_CA_4_validation,9.794797687861271
FOODS_1_023_TX_1_validation,5.162911611785096
FOODS_1_023_TX_2_validation,6.997689196995956
FOODS_1_023_TX_3_validation,13.426343154246101
FOODS_1_023_WI_1_validation,4.503149055283415
FOODS_1_023_WI_2_validation,3.3055954088952655
FOODS_1_023_WI_3_validation,1.8621413575927221
FOODS_1_024_CA_1_validation,2.7937608318890814
FOODS_1_024_CA_2_validation,6.35470826112074
FOODS_1_024_CA_3_validation,7.058347775852108
FOODS_1_024_CA_4_validation,1.8971692663200461
FOODS_1_024_TX_1_validation,2.1294049682264586
FOODS_1_024_TX_2_validation,2.039283651068746
FOODS_1_024_TX_3_validation,1.4558058925476602
FOODS_1_024_WI_1_validation,4.285961871750433
FOODS_1_024_WI_2_validation,1.735413056036973
FOODS_1_024_WI_3_validation,2.0774119006354708
FOODS_1_025_CA_1_validation,2.017642341619888
FOODS_1_025_CA_2_validation,4.046228710462287
FOODS_1_025_CA_3_validation,5.17016129032258
FOODS_1_025_CA_4_validation,7.955092221331195
FOODS_1_025_TX_1_validation,2.4947283049472833
FOODS_1_025_TX_2_validation,4.64720194647202
FOODS_1_025_TX_3_validation,2.8107667210440455
FOODS_1_025_WI_1_validation,2.096230954290297
FOODS_1_025_WI_2_validation,1.4391891891891893
FOODS_1_025_WI_3_validation,0.7595581988105352
FOODS_1_026_CA_1_validation,1.3726169844020797
FOODS_1_026_CA_2_validation,2.3460427498555747
FOODS_1_026_CA_3_validation,2.6689774696707107
FOODS_1_026_CA_4_validation,0.5909878682842288
FOODS_1_026_TX_1_validation,0.7608318890814558
FOODS_1_026_TX_2_validation,1.076256499133449
FOODS_1_026_TX_3_validation,0.925476603119584
FOODS_1_026_WI_1_validation,1.417677642980936
FOODS_1_026_WI_2_validation,1.147313691507799
FOODS_1_026_WI_3_validation,1.0404390525707683
FOODS_1_027_CA_1_validation,10.035294117647059
FOODS_1_027_CA_2_validation,18.92627450980392
FOODS_1_027_CA_3_validation,17.767843137254903
FOODS_1_027_CA_4_validation,3.6217162872154116
FOODS_1_027_TX_1_validation,10.739607843137255
FOODS_1_027_TX_2_validation,7.2271293375394325
FOODS_1_027_TX_3_validation,12.982745098039215
FOODS_1_027_WI_1_validation,6.111372549019608
FOODS_1_027_WI_2_validation,20.135686274509805
FOODS_1_027_WI_3_validation,8.850196078431372
FOODS_1_028_CA_1_validation,2.747272727272727
FOODS_1_028_CA_2_validation,4.235132662397072
FOODS_1_028_CA_3_validation,7.08
FOODS_1_028_CA_4_validation,1.322964318389753
FOODS_1_028_TX_1_validation,2.6312900274473927
FOODS_1_028_TX_2_validation,3.103130755064457
FOODS_1_028_TX_3_validation,2.0
FOODS_1_028_WI_1_validation,8.9871912168344
FOODS_1_028_WI_2_validation,4.806363636363637
FOODS_1_028_WI_3_validation,3.9429097605893184
FOODS_1_029_CA_1_validation,0.5632582322357019
FOODS_1_029_CA_2_validation,0.6851530906990179
FOODS_1_029_CA_3_validation,1.317157712305026
FOODS_1_029_CA_4_validation,0.21621621621621623
FOODS_1_029_TX_1_validation,0.8584633160023109
FOODS_1_029_TX_2_validation,1.4188330444829578
FOODS_1_029_TX_3_validation,0.6204506065857885
FOODS_1_029_WI_1_validation,2.3801270941652226
FOODS_1_029_WI_2_validation,1.8353552859618718
FOODS_1_029_WI_3_validation,0.49104563835932985
FOODS_1_030_CA_1_validation,1.4280762564991334
FOODS_1_030_CA_2_validation,3.0155979202772962
FOODS_1_030_CA_3_validation,1.1195840554592722
FOODS_1_030_CA_4_validation,0.5043327556325823
FOODS_1_030_TX_1_validation,0.6406701328711727
FOODS_1_030_TX_2_validation,1.0080878105141537
FOODS_1_030_TX_3_validation,0.706528018486424
FOODS_1_030_WI_1_validation,1.3737723859041018
FOODS_1_030_WI_2_validation,1.0450606585788562
FOODS_1_030_WI_3_validation,1.4846909300982092
FOODS_1_031_CA_1_validation,5.831311380704795
FOODS_1_031_CA_2_validation,10.95320623916811
FOODS_1_031_CA_3_validation,13.65106874638937
FOODS_1_031_CA_4_validation,1.46158290005777
FOODS_1_031_TX_1_validation,3.601386481802426
FOODS_1_031_TX_2_validation,3.0121317157712304
FOODS_1_031_TX_3_validation,1.166377816291161
FOODS_1_031_WI_1_validation,3.5707683419988445
FOODS_1_031_WI_2_validation,0.8486424032351242
FOODS_1_031_WI_3_validation,1.5083766608896592
FOODS_1_032_CA_1_validation,45.34257654534951
FOODS_1_032_CA_2_validation,19.79376083188908
FOODS_1_032_CA_3_validation,40.53899480069324
FOODS_1_032_CA_4_validation,30.71461582900058
FOODS_1_032_TX_1_validation,19.279607163489313
FOODS_1_032_TX_2_validation,60.688619295205086
FOODS_1_032_TX_3_validation,48.885615251299825
FOODS_1_032_WI_1_validation,43.26227614095898
FOODS_1_032_WI_2_validation,53.045060658578855
FOODS_1_032_WI_3_validation,49.11611785095321
FOODS_1_033_CA_1_validation,1.1960227272727273
FOODS_1_033_CA_2_validation,1.6960227272727273
FOODS_1_033_CA_3_validation,0.6960227272727273
FOODS_1_033_CA_4_validation,0.32932862190812723
FOODS_1_033_TX_1_validation,0.4634146341463415
FOODS_1_033_TX_2_validation,0.2563729060451566
FOODS_1_033_TX_3_validation,1.8204946996466431
FOODS_1_033_WI_1_validation,0.30113636363636365
FOODS_1_033_WI_2_validation,0.5157819225251076
FOODS_1_033_WI_3_validation,0.21484098939929328
FOODS_1_034_CA_1_validation,0.853841709994223
FOODS_1_034_CA_2_validation,1.803581744656268
FOODS_1_034_CA_3_validation,1.123050259965338
FOODS_1_034_CA_4_validation,0.5956094742923166
FOODS_1_034_TX_1_validation,0.6682080924855491
FOODS_1_034_TX_2_validation,1.0999422299248989
FOODS_1_034_TX_3_validation,1.4523396880415944
FOODS_1_034_WI_1_validation,1.0034662045060658
FOODS_1_034_WI_2_validation,0.5245522819179665
FOODS_1_034_WI_3_validation,0.3835932986712883
FOODS_1_035_CA_1_validation,4.653957250144425
FOODS_1_035_CA_2_validation,4.542461005199307
FOODS_1_035_CA_3_validation,8.368573079145003
FOODS_1_035_CA_4_validation,0.6400924321201618
FOODS_1_035_TX_1_validation,4.4615829000577705
FOODS_1_035_TX_2_validation,1.686886192952051
FOODS_1_035_TX_3_validation,0.6424032351242056
FOODS_1_035_WI_1_validation,0.8480647024841133
FOODS_1_035_WI_2_validation,0.659734257654535
FOODS_1_035_WI_3_validation,0.6886192952050838
FOODS_1_036_CA_1_validation,6.721548238012709
FOODS_1_036_CA_2_validation,6.990756787983824
FOODS_1_036_CA_3_validation,8.792027729636049
FOODS_1_036_CA_4_validation,2.7244367417677644
FOODS_1_036_TX_1_validation,3.0340843443096475
FOODS_1_036_TX_2_validation,3.2784517619872906
FOODS_1_036_TX_3_validation,2.527440785673021
FOODS_1_036_WI_1_validation,2.6129404968226457
FOODS_1_036_WI_2_validation,4.3229347198151356
FOODS_1_036_WI_3_validation,2.0883882149046795
FOODS_1_037_CA_1_validation,3.067590987868284
FOODS_1_037_CA_2_validation,5.430964760254188
FOODS_1_037_CA_3_validation,8.716926632004622
FOODS_1_037_CA_4_validation,1.2975158867706529
FOODS_1_037_TX_1_validation,1.678220681686886
FOODS_1_037_TX_2_validation,1.3963027151935297
FOODS_1_037_TX_3_validation,3.3575967648757943
FOODS_1_037_WI_1_validation,5.176198729058348
FOODS_1_037_WI_2_validation,7.143269786250722
FOODS_1_037_WI_3_validation,5.515886770652802
FOODS_1_038_CA_1_validation,1.365106874638937
FOODS_1_038_CA_2_validation,4.639514731369151
FOODS_1_038_CA_3_validation,4.032928942807626
FOODS_1_038_CA_4_validation,0.510687463893703
FOODS_1_038_TX_1_validation,1.3812824956672443
FOODS_1_038_TX_2_validation,2.316580011554015
FOODS_1_038_TX_3_validation,1.072790294627383
FOODS_1_038_WI_1_validation,0.8769497400346621
FOODS_1_038_WI_2_validation,1.0467937608318891
FOODS_1_038_WI_3_validation,0.7983824378971692
FOODS_1_039_CA_1_validation,2.9478260869565216
FOODS_1_039_CA_2_validation,1.7421704297159504
FOODS_1_039_CA_3_validation,3.020289855072464
FOODS_1_039_CA_4_validation,0.08581436077057793
FOODS_1_039_TX_1_validation,0.7581937363437727
FOODS_1_039_TX_2_validation,0.11798980335032774
FOODS_1_039_TX_3_validation,0.7049300956585725
FOODS_1_039_WI_1_validation,1.1289147851420247
FOODS_1_039_WI_2_validation,1.0973977695167285
FOODS_1_039_WI_3_validation,0.5099236641221374
FOODS_1_040_CA_1_validation,7.131715771230502
FOODS_1_040_CA_2_validation,4.34893125361063
FOODS_1_040_CA_3_validation,6.438474870017331
FOODS_1_040_CA_4_validation,2.444251877527441
FOODS_1_040_TX_1_validation,2.8203350664355864
FOODS_1_040_TX_2_validation,3.8925476603119584
FOODS_1_040_TX_3_validation,2.120739456961294
FOODS_1_040_WI_1_validation,3.0595031773541304
FOODS_1_040_WI_2_validation,3.3292894280762564
FOODS_1_040_WI_3_validation,2.105141536683998
FOODS_1_041_CA_1_validation,2.783362218370884
FOODS_1_041_CA_2_validation,4.57423454650491
FOODS_1_041_CA_3_validation,4.155979202772963
FOODS_1_041_CA_4_validation,1.4950895436164067
FOODS_1_041_TX_1_validation,1.6256499133448874
FOODS_1_041_TX_2_validation,1.3310225303292895
FOODS_1_041_TX_3_validation,1.143847487001733
FOODS_1_041_WI_1_validation,3.5522819179664933
FOODS_1_041_WI_2_validation,2.1294049682264586
FOODS_1_041_WI_3_validation,2.039283651068746
FOODS_1_042_CA_1_validation,30.98252427184466
FOODS_1_042_CA_2_validation,16.185436893203885
FOODS_1_042_CA_3_validation,17.853398058252427
FOODS_1_042_CA_4_validation,7.699029126213592
FOODS_1_042_TX_1_validation,20.142754662840748
FOODS_1_042_TX_2_validation,24.946915351506455
FOODS_1_042_TX_3_validation,21.61190817790531
FOODS_1_042_WI_1_validation,13.859420289855073
FOODS_1_042_WI_2_validation,45.86513629842181
FOODS_1_042_WI_3_validation,11.26159420289855
FOODS_1_043_CA_1_validation,34.97715736040609
FOODS_1_043_CA_2_validation,70.70490758444869
FOODS_1_043_CA_3_validation,94.76522842639594
FOODS_1_043_CA_4_validation,9.088102893890674
FOODS_1_043_TX_1_validation,43.35312697409981
FOODS_1_043_TX_2_validation,42.69488313329122
FOODS_1_043_TX_3_validation,39.703095388502845
FOODS_1_043_WI_1_validation,24.874519846350832
FOODS_1_043_WI_2_validation,44.981516889738685
FOODS_1_043_WI_3_validation,34.02804333970682
FOODS_1_044_CA_1_validation,4.558058925476603
FOODS_1_044_CA_2_validation,3.4794916233391104
FOODS_1_044_CA_3_validation,4.109763142692086
FOODS_1_044_CA_4_validation,1.5268630849220104
FOODS_1_044_TX_1_validation,2.363951473136915
FOODS_1_044_TX_2_validation,2.9930675909878683
FOODS_1_044_TX_3_validation,1.9936452917388792
FOODS_1_044_WI_1_validation,5.088965915655691
FOODS_1_044_WI_2_validation,3.868284228769497
FOODS_1_044_WI_3_validation,3.5984979780473716
FOODS_1_045_CA_1_validation,9.79838243789717
FOODS_1_045_CA_2_validation,5.0427498555748125
FOODS_1_045_CA_3_validation,7.5794338532640095
FOODS_1_045_CA_4_validation,3.4326978625072213
FOODS_1_045_TX_1_validation,3.0473714615829
FOODS_1_045_TX_2_validation,4.434430964760254
FOODS_1_045_TX_3_validation,2.512998266897747
FOODS_1_045_WI_1_validation,3.2114384748700173
FOODS_1_045_WI_2_validation,3.975736568457539
FOODS_1_045_WI_3_validation,1.950317735413056
FOODS_1_046_CA_1_validation,33.499711149624495
FOODS_1_046_CA_2_validation,32.489890236857306
FOODS_1_046_CA_3_validation,31.113807047949162
FOODS_1_046_CA_4_validation,23.39572501444252
FOODS_1_046_TX_1_validation,13.838243789716927
FOODS_1_046_TX_2_validation,71.15886770652801
FOODS_1_046_TX_3_validation,27.766031195840554
FOODS_1_046_WI_1_validation,43.83939919121895
FOODS_1_046_WI_2_validation,44.87521663778163
FOODS_1_046_WI_3_validation,23.044482957827846
FOODS_1_047_CA_1_validation,2.835355285961872
FOODS_1_047_CA_2_validation,11.977469670710573
FOODS_1_047_CA_3_validation,10.962449451184286
FOODS_1_047_CA_4_validation,1.9664933564413634
FOODS_1_047_TX_1_validation,4.81686886192952
FOODS_1_047_TX_2_validation,3.515309069901791
FOODS_1_047_TX_3_validation,1.6967071057192373
FOODS_1_047_WI_1_validation,2.2333911034084344
FOODS_1_047_WI_2_validation,1.3032928942807627
FOODS_1_047_WI_3_validation,1.295205083766609
FOODS_1_048_CA_1_validation,1.043134872417983
FOODS_1_048_CA_2_validation,3.744228432563791
FOODS_1_048_CA_3_validation,3.2758620689655173
FOODS_1_048_CA_4_validation,1.0688102893890674
FOODS_1_048_TX_1_validation,1.0305064063453324
FOODS_1_048_TX_2_validation,0.6572307692307693
FOODS_1_048_TX_3_validation,0.3304692663582287
FOODS_1_048_WI_1_validation,1.2344139650872819
FOODS_1_048_WI_2_validation,0.6813725490196079
FOODS_1_048_WI_3_validation,0.4036923076923077
FOODS_1_049_CA_1_validation,5.723859041016754
FOODS_1_049_CA_2_validation,6.708838821490468
FOODS_1_049_CA_3_validation,4.505488157134605
FOODS_1_049_CA_4_validation,0.6435586366262276
FOODS_1_049_TX_1_validation,2.72212593876372
FOODS_1_049_TX_2_validation,1.3287117273252456
FOODS_1_049_TX_3_validation,1.0011554015020219
FOODS_1_049_WI_1_validation,2.001155401502022
FOODS_1_049_WI_2_validation,1.5505488157134604
FOODS_1_049_WI_3_validation,0.975158867706528
FOODS_1_050_CA_1_validation,1.9708383961117861
FOODS_1_050_CA_2_validation,2.1117861482381532
FOODS_1_050_CA_3_validation,1.3617664851784634
FOODS_1_050_CA_4_validation,1.0615815255423373
FOODS_1_050_TX_1_validation,0.36887254901960786
FOODS_1_050_TX_2_validation,0.6104615384615385
FOODS_1_050_TX_3_validation,0.27439423706614274
FOODS_1_050_WI_1_validation,1.0445393532641856
FOODS_1_050_WI_2_validation,0.5253399258343634
FOODS_1_050_WI_3_validation,0.2590769230769231
FOODS_1_051_CA_1_validation,2.5887323943661973
FOODS_1_051_CA_2_validation,4.5603524229074885
FOODS_1_051_CA_3_validation,6.574468085106383
FOODS_1_051_CA_4_validation,2.93568281938326
FOODS_1_051_TX_1_validation,1.867391304347826
FOODS_1_051_TX_2_validation,3.5933669790915643
FOODS_1_051_TX_3_validation,2.582665695557174
FOODS_1_051_WI_1_validation,2.4138428262436915
FOODS_1_051_WI_2_validation,2.5979606700655498
FOODS_1_051_WI_3_validation,2.0
FOODS_1_052_CA_1_validation,4.050373134328358
FOODS_1_052_CA_2_validation,4.871268656716418
FOODS_1_052_CA_3_validation,4.9085820895522385
FOODS_1_052_CA_4_validation,0.7369402985074627
FOODS_1_052_TX_1_validation,1.9747656813266041
FOODS_1_052_TX_2_validation,2.2695652173913046
FOODS_1_052_TX_3_validation,2.3967001434720228
FOODS_1_052_WI_1_validation,4.607065609228551
FOODS_1_052_WI_2_validation,6.028694404591104
FOODS_1_052_WI_3_validation,3.1652173913043478
FOODS_1_053_CA_1_validation,1.2640092432120162
FOODS_1_053_CA_2_validation,1.8850375505488157
FOODS_1_053_CA_3_validation,1.1288272674754478
FOODS_1_053_CA_4_validation,2.1813980358174465
FOODS_1_053_TX_1_validation,0.5638359329867129
FOODS_1_053_TX_2_validation,0.8186019641825535
FOODS_1_053_TX_3_validation,0.7302137492778741
FOODS_1_053_WI_1_validation,1.3766608896591566
FOODS_1_053_WI_2_validation,0.7175043327556326
FOODS_1_053_WI_3_validation,0.5499711149624494
FOODS_1_054_CA_1_validation,6.018486424032352
FOODS_1_054_CA_2_validation,7.711727325245523
FOODS_1_054_CA_3_validation,6.391681109185442
FOODS_1_054_CA_4_validation,2.856730213749278
FOODS_1_054_TX_1_validation,2.9110340843443097
FOODS_1_054_TX_2_validation,3.634315424610052
FOODS_1_054_TX_3_validation,2.0196418255343733
FOODS_1_054_WI_1_validation,4.649335644136338
FOODS_1_054_WI_2_validation,3.332755632582322
FOODS_1_054_WI_3_validation,2.685730791450029
FOODS_1_055_CA_1_validation,18.902946273830157
FOODS_1_055_CA_2_validation,56.841709994222995
FOODS_1_055_CA_3_validation,50.75967648757943
FOODS_1_055_CA_4_validation,6.006354708261121
FOODS_1_055_TX_1_validation,19.138070479491624
FOODS_1_055_TX_2_validation,19.94685153090699
FOODS_1_055_TX_3_validation,17.045060658578855
FOODS_1_055_WI_1_validation,6.421143847487002
FOODS_1_055_WI_2_validation,3.6054303870595032
FOODS_1_055_WI_3_validation,43.145002888503754
FOODS_1_056_CA_1_validation,1.3023782559456398
FOODS_1_056_CA_2_validation,1.159165751920966
FOODS_1_056_CA_3_validation,1.394072447859495
FOODS_1_056_CA_4_validation,0.5251461988304094
FOODS_1_056_TX_1_validation,4.513721185510428
FOODS_1_056_TX_2_validation,0.6924778761061947
FOODS_1_056_TX_3_validation,0.4136008918617614
FOODS_1_056_WI_1_validation,1.1262349066959385
FOODS_1_056_WI_2_validation,0.6783754116355654
